name,url
Laptop Gaming ASUS ROG Zephyrus G14 GA403WP-QS045WS (Ryzen AI 9 | RTX 5070 | 32GB | 1TB | 3K),https://xgear.net/products/laptop-gaming-asus-rog-zephyrus-g14-ga403wp-qs045ws
Laptop Gaming Asus ROG Zephyrus G14 GA403WR-QS103WS,https://xgear.net/products/laptop-gaming-asus-rog-zephyrus-g14-ga403wr-qs103ws
Laptop Gaming Asus ROG Zephyrus G14 GA403WR-QS156WS,https://xgear.net/products/laptop-gaming-asus-rog-zephyrus-g14-ga403wr-qs156ws
Laptop Gaming Asus ROG Zephyrus G14 GA403WW-QS098WS,https://xgear.net/products/laptop-gaming-asus-rog-zephyrus-g14-ga403ww-qs098ws
Laptop Gaming Asus ROG Zephyrus G14 GA403WW-QS136WS,https://xgear.net/products/laptop-gaming-asus-rog-zephyrus-g14-ga403ww-qs136ws
Laptop Gaming Asus ROG Zephyrus G14 GA403WW-QS145WS (Ryzen AI 9 | RTX 5080 | 32GB | 2TB | 3K),https://xgear.net/products/laptop-gaming-asus-rog-zephyrus-g14-ga403ww-qs145ws
Laptop Gaming Asus ROG Zephyrus G14 GU405AR SY016W (Ultra 9 386H | RTX 5070 Ti | 32GB | 1TB | 14 inch),https://xgear.net/products/laptop-gaming-asus-rog-zephyrus-g14-gu405ar-sy016w
Laptop Gaming Asus ROG Zephyrus G16 GU605CM-QR039W,https://xgear.net/products/laptop-gaming-asus-rog-zephyrus-g16-gu605cm-qr039w
Laptop Gaming Asus ROG Zephyrus G16 GU605CM-QR078W (Ultra 9 | RTX 5060 | 32GB | 1TB | 2.5K),https://xgear.net/products/laptop-gaming-asus-rog-zephyrus-g16-gu605cm-qr078w
Laptop Gaming Asus ROG Zephyrus G16 GU605CR-QR107W (Ultra 9 285H | RTX 5070Ti | 32GB | 1TB | 2.5K),https://xgear.net/products/laptop-gaming-asus-rog-zephyrus-g16-gu605cr-qr107w
Laptop Gaming Asus ROG Zephyrus G16 GU605CR-QR137W,https://xgear.net/products/laptop-gaming-asus-rog-zephyrus-g16-gu605cr-qr137w
Laptop Gaming Asus ROG Zephyrus G16 GU605CR-QR265WS (Ultra 9 | RTX 5070 Ti | 32GB | 1TB | 2.5K),https://xgear.net/products/laptop-gaming-asus-rog-zephyrus-g16-gu605cr-qr265ws
Laptop Gaming Asus ROG Zephyrus G16 GU605CX-QR083W,https://xgear.net/products/laptop-gaming-asus-rog-zephyrus-g16-gu605cx-qr083w
Laptop Gaming Asus ROG Zephyrus G16 GU605CX-QR147W,https://xgear.net/products/laptop-gaming-asus-rog-zephyrus-g16-gu605cx-qr147w
Laptop Gaming Asus ROG Zephyrus G16 GU606AM-TB032W (Ultra 9 386H | RTX 5060 | 32GB | 1TB | 16 inch),https://xgear.net/products/laptop-gaming-asus-rog-zephyrus-g16-gu606am-tb032w
Laptop Gaming Asus ROG Zephyrus G16 GU606AR-TB027W (Core Ultra 9 386H | RTX 5070Ti | 32GB | 1TB | 16 inch 2.5K OLED),https://xgear.net/products/laptop-gaming-asus-rog-zephyrus-g16-gu606ar-tb027w
Laptop Gaming Asus ROG Zephyrus G16 GU606AX-TB042WS (Ultra 9 386H | 64GB | 2TB | RTX 5090 24GB | 16inch OLED 240Hz),https://xgear.net/products/laptop-gaming-asus-rog-zephyrus-g16-gu606ax-tb042ws
Laptop Gaming Asus TUF A15 FA507NU LP045W,https://xgear.net/products/laptop-gaming-asus-tuf-a15-fa507nu-lp045w
Laptop Gaming Asus TUF A15 FA507XI LP420W,https://xgear.net/products/laptop-gaming-asus-tuf-a15-fa507xi-lp420w
Laptop Gaming Asus TUF A16 FA607NUG-RL129W,https://xgear.net/products/laptop-gaming-asus-tuf-a16-fa607nug-rl129w
Laptop Gaming Asus TUF A16 FA607NUQ RL007W (Ryzen 7 170 | RTX 4050 | 16GB | 512 GB | 16 inch),https://xgear.net/products/laptop-gaming-asus-tuf-a16-fa607nuq-rl007w
Laptop Gaming Asus TUF A16 FA608PP-RV089W (Ryzen 9 8940HX | RTX 5070 | 16GB | 512GB | 16 inch),https://xgear.net/products/laptop-gaming-asus-tuf-f16-fa608pp-rv089w
Laptop Gaming Asus TUF A16 FA608UM-RV266W (Ryzen 7 260 | RTX 5060 | 16GB | 512GB | 16 inch),https://xgear.net/products/laptop-gaming-asus-tuf-f16-fa608um-rv266w
Laptop Gaming Asus TUF F16 FX607VJ-RL034W,https://xgear.net/products/laptop-gaming-asus-tuf-f16-fx607vj-rl034w
Laptop Gaming Asus TUF F16 FX607VJB-RL151W,https://xgear.net/products/laptop-gaming-asus-tuf-f16-fx607vjb-rl151w
Laptop Gaming Asus TUF F16 FX607VU-RL045W,https://xgear.net/products/laptop-gaming-asus-tuf-f16-fx607vu-rl045w
"Laptop Gaming Asus TUF F16 FX608JH-QT127W (Core i5-13450HX, RTX 5050, 2K 100% SRGB 165Hz)",https://xgear.net/products/laptop-gaming-asus-tuf-f16-fx608jh-qt127w
Laptop Asus TUF F16 FX608JHI-TU209W (i7-14650HX | RTX 5050 | 16GB | 512GB | 16 inch),https://xgear.net/products/laptop-gaming-asus-tuf-f16-fx608jhi-tu209w
Laptop Asus TUF F16 FX608JM-RV081W (Core i5-13450HX | RTX 5060 | 16GB | 512GB | 16 inch),https://xgear.net/products/laptop-gaming-asus-tuf-f16-fx608jm-rv081w
Laptop Asus TUF F16 FX608JMI TU241W (i7-14650HX | RTX 5060 | 16GB | 512GB | 16 inch),https://xgear.net/products/laptop-gaming-asus-tuf-f16-fx608jmi-tu241w
Laptop Gaming Asus TUF Gaming F16 FX607VJ - RL035W,https://xgear.net/products/laptop-gaming-asus-tuf-gaming-f16-fx607vj-rl035w
Laptop Gaming Gigabyte A16 GA6H CMHH2VN893SH (Core i5 | RTX 4050 | 16GB | 512GB | 165Hz),https://xgear.net/products/laptop-gaming-gigabyte-a16-cmhh2vn893sh
Laptop Gaming Gigabyte A16 CMHI2VN893SH (Core i7 | RTX 4050 | 16GB | 512GB | 165Hz),https://xgear.net/products/laptop-gaming-gigabyte-a16-cmhi2vn893sh
Laptop Gaming Gigabyte A16 CMHI2VN894SH (Core i7 -13620H | RTX 4050 | 16GB | 1TB | 165Hz),https://xgear.net/products/laptop-gaming-gigabyte-a16-cmhi2vn894sh
Laptop Gaming Gigabyte A16 CTHH3VN893SH (i5-13420H | RTX 5050 | 16GB | 512GB | 165Hz),https://xgear.net/products/laptop-gaming-gigabyte-a16-cthh3vn893sh
Laptop Gaming Gigabyte A16 CTHI3VN893SH (i7-13620H | RTX 5050 | 16GB | 512GB | 165Hz),https://xgear.net/products/laptop-gaming-gigabyte-a16-cthi3vn893sh
Laptop Gaming Gigabyte A16 CVHI3VN893SH (i7-13620H | RTX 5060 | 16GB | 512GB | 165Hz),https://xgear.net/products/laptop-gaming-gigabyte-a16-cvhi3vn893sh
Laptop Gaming Gigabyte A16 CVHI3VNC93SH,https://xgear.net/products/laptop-gaming-gigabyte-a16-cvhi3vnc93sh
Laptop Gaming Gigabyte A16 CWHI3VN864SH,https://xgear.net/products/laptop-gaming-gigabyte-a16-cwhi3vn864sh
Laptop Gaming Gigabyte A16 CWHI3VNC94SH (Core i7 | RTX 5070 | 16GB | 1TB | sRGB 100%),https://xgear.net/products/laptop-gaming-gigabyte-a16-cwhi3vnc94sh
Laptop Gaming Gigabyte A16-GA63H-3THK3VN893SH (Ryzen 7 260 | RTX 5050 | 16GB | 512GB | 16 inch FHD+),https://xgear.net/products/laptop-gaming-gigabyte-a16-ga63h-3thk3vn893sh
Laptop Gaming Gigabyte A16 GA63H 3VHK3VN893SH,https://xgear.net/products/laptop-gaming-gigabyte-a16-ga63h-3vhk3vn893sh
Laptop Gaming Gigabyte A16 GA65H 5THP3VN893SH (Ryzen 7 170 | RTX 5050 | 16GB | 512GB | 16 inch FHD+ 165Hz),https://xgear.net/products/laptop-gaming-gigabyte-a16-ga65h-5thp3vn893sh
Laptop Gaming Gigabyte A16 GA6H-CMHH2MY893SH,https://xgear.net/products/laptop-gaming-gigabyte-a16-ga6h-cmhh2my893sh
Laptop Gaming Gigabyte A16 GA6H-CMHI2MY893SH,https://xgear.net/products/laptop-gaming-gigabyte-a16-ga6h-cmhi2my893sh
Laptop Gaming Gigabyte A16 GA6H-CVHI3MY893SH,https://xgear.net/products/laptop-gaming-gigabyte-a16-ga6h-cvhi3my893sh
Laptop Gaming Gigabyte A16 GA6H-CVHI3VNC94SH (Core i7-13620H | RTX 5060 | 16GB | 1TB | QHD+165Hz 100% SRGB),https://xgear.net/products/laptop-gaming-gigabyte-a16-ga6h-cvhi3vnc94sh
Laptop Gaming Gigabyte AORUS 16X 9KG 43VNC54SH (i7-13650HX | RTX 4060 | 16GB | 1TB | 100% sRGB),https://xgear.net/products/laptop-gaming-gigabyte-aorus-16x-9kg-43vnc54sh
Laptop Gaming Gigabyte AORUS 16X ASG 53VNC54SH,https://xgear.net/products/laptop-gaming-gigabyte-aorus-16x-asg-53vnc54sh
Laptop Gaming Gigabyte AORUS 16X ASG 53VNC94SH,https://xgear.net/products/laptop-gaming-gigabyte-aorus-16x-asg-53vnc94sh
Laptop Gaming Gigabyte Aorus Master 16 BYH-C5VNE64SH,https://xgear.net/products/laptop-gaming-gigabyte-aorus-master-16-byh-c5vne64sh
Laptop Gaming Gigabyte G6X 9KG 43VN853SH,https://xgear.net/products/laptop-gaming-gigabyte-g6x-9kg-43vn853sh
Laptop Gaming Gigabyte G6X 9KG 43VN854SH,https://xgear.net/products/laptop-gaming-gigabyte-g6x-9kg-43vn854sh
Laptop Gaming Gigabyte G6X 9MG 42VN853SH,https://xgear.net/products/laptop-gaming-gigabyte-g6x-9mg-42vn853sh
Laptop Gaming Gigabyte G6X 9MG 42VN854SH,https://xgear.net/products/laptop-gaming-gigabyte-g6x-9mg-42vn854sh
Laptop Gaming HP HyperX Omen 15-ga0091TX D72D7PA (Core i5-14450HX | RTX 5060 | 16GB | 512GB | QHD),https://xgear.net/products/laptop-gaming-hp-hyperx-omen-15-ga0091tx-d72d7pa
Laptop Gaming HP HyperX Omen 15-ga0091TX D72D8PA (Core i5-14450HX | RTX 5050 | 16GB | 512GB | QHD),https://xgear.net/products/laptop-gaming-hp-hyperx-omen-15-ga0091tx-d72d8pa
Laptop Gaming HP VICTUS 15 fa2731TX - B85LNPA,https://xgear.net/products/laptop-gaming-hp-victus-15-fa2731tx-b85lnpa
Laptop Gaming HP VICTUS 15-fa2732TX B85LPPA,https://xgear.net/products/laptop-gaming-hp-victus-15-fa2732tx-b85lppa
Laptop Gaming HP Victus 16-r0298TX AE0N5PA,https://xgear.net/products/laptop-gaming-hp-victus-16-r0298tx-ae0n5pa
Laptop Gaming HP Victus 16-r1178TX A2NN2PA,https://xgear.net/products/laptop-gaming-hp-victus-16-r1178tx-a2nn2pa
Laptop Gaming HP Victus 16-r1182TX A2NN6PA,https://xgear.net/products/laptop-gaming-hp-victus-16-r1182tx-a2nn6pa
Laptop Gaming HP Victus 16-s0138AX 9Q985PA,https://xgear.net/products/laptop-gaming-hp-victus-16-s0138ax-9q985pa
Laptop Gaming HP Victus 16-s1141AX AZ0C6PA,https://xgear.net/products/laptop-gaming-hp-victus-16-s1141ax-az0c6pa
Laptop Gaming HP Victus 16-s1142AX AZ0C7PA,https://xgear.net/products/laptop-gaming-hp-victus-16-s1142ax-az0c7pa
Laptop Gaming HP Victus 16-s1143AX AZ0C8PA,https://xgear.net/products/laptop-gaming-hp-victus-16-s1143ax-az0c8pa
Laptop Gaming HP Victus 16-s1145AX AZ0D0PA,https://xgear.net/products/laptop-gaming-hp-victus-16-s1145ax-az0d0pa
Laptop Gaming Lenovo Legion 5 15AHP10 83M0002XVN (Ryzen 7 | RTX 5050 | 24GB | 512GB | 165 Hz),https://xgear.net/products/laptop-gaming-lenovo-legion-5-15ahp10-83m0002xvn
Laptop Gaming Lenovo Legion 5 15AHP10 83M0002YVN,https://xgear.net/products/laptop-gaming-lenovo-legion-5-15ahp10-83m0002yvn
Laptop Gaming LENOVO Legion 5 15AHP10 83M00030VN,https://xgear.net/products/laptop-gaming-lenovo-legion-5-15ahp10-83m00030vn
Laptop Gaming Lenovo Legion 5 15AHP10 83M0005FVN (Ryzen 7 | RTX 5060 | 16GB | 32GB | OLED),https://xgear.net/products/laptop-gaming-lenovo-legion-5-15ahp10-83m0005fvn
Laptop Gaming Lenovo Legion 5 15AHP11 83Q7001HVN (R7 250 | RTX 5050 | 16GB | 512GB | OLED),https://xgear.net/products/laptop-gaming-lenovo-legion-5-15ahp11-83q7001hvn
Laptop Gaming Lenovo Legion 5 15AHP11-83Q7001JVN (Ryzen 7 250 | RTX 5060 | 16GB | 512GB | OLED),https://xgear.net/products/laptop-gaming-lenovo-legion-5-15ahp11-83q7001jvn
Laptop Gaming Lenovo Legion 5 15IAX10 83F0003BVN,https://xgear.net/products/laptop-gaming-lenovo-legion-5-15iax10-83f0003bvn
Laptop Gaming Lenovo Legion 5 15IAX10 83F0003CVN,https://xgear.net/products/laptop-gaming-lenovo-legion-5-15iax10-83f0003cvn
Laptop Gaming LENOVO Legion 5 15IPH11 83RW0023VN (Ultra 7 356H | RTX 5060 | 16GB | 512GB | OLED),https://xgear.net/products/laptop-gaming-lenovo-legion-5-15iph11-83rw0023vn
Laptop Gaming LENOVO Legion 5 15IRX10 83LY004GVN,https://xgear.net/products/laptop-gaming-lenovo-legion-5-15irx10-83ly004gvn
Laptop Gaming LENOVO Legion 5 15IRX10 83LY004JVN,https://xgear.net/products/laptop-gaming-lenovo-legion-5-15irx10-83ly004jvn
Laptop Gaming LENOVO Legion 5 15IRX10 83LY004VVN,https://xgear.net/products/laptop-gaming-lenovo-legion-5-15irx10-83ly004vvn
Laptop Gaming LENOVO Legion 5 15IRX10 83LY00A6VN,https://xgear.net/products/laptop-gaming-lenovo-legion-5-15irx10-83ly00a6vn
"Laptop Gaming LENOVO Legion 5 15IRX10 83LY00A7VN (Core i7-14700HX | RTX 5050 | 16GB | 512GB | 15,1 inch)",https://xgear.net/products/laptop-gaming-lenovo-legion-5-15irx10-83ly00a7vn
Laptop Gaming LENOVO Legion 5 15IRX10 83LY00HQVN (Core i7 13650HX | RTX 5060 | 16GB | 512GB | 100% sRGB),https://xgear.net/products/laptop-gaming-lenovo-legion-5-15irx10-83ly00hqvn
Lenovo Legion 5 15IRX10 83LY00HRVN ( Core i7 13650HX | RTX 5050 | 16GB DDR5 | 512GB | 15.3″ WUXGA ),https://xgear.net/products/laptop-gaming-lenovo-legion-5-15irx10-83ly00hrvn
Laptop gaming Lenovo Legion 5 15IRX10 83LY00HWVN (Core i7 | RTX 5060 | 16GB | 512GB | OLED),https://xgear.net/products/laptop-gaming-lenovo-legion-5-15irx10-83ly00hwvn
Laptop Gaming LENOVO Legion 5 15IRX10 83LY00HYVN (Core i7 | RTX 5050 | 16GB | 1TB | OLED),https://xgear.net/products/laptop-gaming-lenovo-legion-5-15irx10-83ly00hyvn
Laptop Gaming LENOVO Legion 7 16IAX10 83KY001UVN,https://xgear.net/products/laptop-gaming-lenovo-legion-7-16iax10-83ky001uvn
Laptop Gaming LENOVO Legion 7 16IAX10 83KY001VVN,https://xgear.net/products/laptop-gaming-lenovo-legion-7-16iax10-83ky001vvn
Laptop Gaming Lenovo Legion Pro 5 16IAX10 83F3002GVN,https://xgear.net/products/laptop-gaming-lenovo-legion-pro-5-16iax10-83f3002gvn
Laptop Gaming Lenovo Legion Pro 5 16IAX10 83F3003VVN,https://xgear.net/products/laptop-gaming-lenovo-legion-pro-5-16iax10-83f3003vvn
Laptop Gaming LENOVO Legion Pro 7 16IAX10H 83F5008VVN,https://xgear.net/products/laptop-gaming-lenovo-legion-pro-7-16iax10h-83f5008vvn
Laptop Gaming Lenovo Legion Pro 7 16IAX10H 83F5008WVN,https://xgear.net/products/laptop-gaming-lenovo-legion-pro-7-16iax10h-83f5008wvn
Laptop Gaming Lenovo Legion Pro 7 16IAX10H 83F500JGVN (Legion Pro 7i FIFA World Cup 26™ Edition),https://xgear.net/products/laptop-gaming-lenovo-legion-pro-7-16iax10h-83f500jgvn
Laptop Gaming Lenovo LOQ 15AHP10 83JG0047VN (Ryzen 7 250 | RTX 5050 | 16GB | 512GB | 100% sRGB),https://xgear.net/products/laptop-gaming-lenovo-loq-15ahp10-83jg0047vn
Laptop Gaming Lenovo LOQ 15AHP11 83TN0040VN (Ryzen 7 250 | RTX 5050 | 16GB | 512GB | 100% sRGB),https://xgear.net/products/laptop-gaming-lenovo-loq-15ahp11-83tn0040vn
Laptop Gaming Lenovo LOQ 15APH8 82XT00BTVN,https://xgear.net/products/laptop-gaming-lenovo-loq-15aph8-82xt00btvn
Laptop Gaming Lenovo LOQ 15ARP10E 83S0000DVN (Ryzen 5 7535HS | RTX 3050 | 16GB | 512GB | 100% sRGB),https://xgear.net/products/laptop-gaming-lenovo-loq-15arp10e-83s0000dvn
Laptop gaming Lenovo LOQ 15ARP10E 83S0000GVN (R 5 7535HS | RTX 3050 | 16GB | 1TB | 100% sRGB),https://xgear.net/products/laptop-gaming-lenovo-loq-15arp10e-83s0000gvn
Laptop gaming Lenovo LOQ 15ARP10E 83S000G7VN (Ryzen 5 150 | RTX 3050 | 16GB | 512GB | 100% sRGB),https://xgear.net/products/laptop-gaming-lenovo-loq-15arp10e-83s000g7vn
Laptop Gaming Lenovo LOQ 15ARP9 83JC003VVN,https://xgear.net/products/laptop-gaming-lenovo-loq-15arp9-83jc003vvn
Laptop Gaming Lenovo LOQ 15ARP9 83JC003YVN,https://xgear.net/products/laptop-gaming-lenovo-loq-15arp9-83jc003yvn
Laptop Gaming Lenovo LOQ 15ARP9 83JC007HVN,https://xgear.net/products/laptop-gaming-lenovo-loq-15arp9-83jc007hvn
Laptop Gaming Lenovo LOQ 15ARP9 83JC007JVN,https://xgear.net/products/laptop-gaming-lenovo-loq-15arp9-83jc007jvn
"Laptop Gaming Lenovo LOQ 15ARP9 83JC00HXVN (Ryzen 5 7235HS, RTX 3050 6GB, 100% sRGB)",https://xgear.net/products/laptop-gaming-lenovo-loq-15arp9-83jc00hxvn
Laptop Gaming Lenovo LOQ 15ARP9 83JC00HYVN,https://xgear.net/products/laptop-gaming-lenovo-loq-15arp9-83jc00hyvn
Laptop Gaming Lenovo LOQ 15ARP9 83JC00J0VN,https://xgear.net/products/laptop-gaming-lenovo-loq-15arp9-83jc00j0vn
Laptop Gaming Lenovo LOQ 15ARP9 83JC00L0VN,https://xgear.net/products/laptop-gaming-lenovo-loq-15arp9-83jc00l0vn
Laptop Gaming Lenovo LOQ 15ARP9 83JC00M3VN (Ryzen 5 | RTX 3050 | 16GB | 1TB | FHD),https://xgear.net/products/laptop-gaming-lenovo-loq-15arp9-83jc00m3vn
Laptop Gaming Lenovo LOQ 15ARP9 83JC00M4VN,https://xgear.net/products/laptop-gaming-lenovo-loq-15arp9-83jc00m4vn
Laptop Gaming Lenovo LOQ 15IPH11 83SL000LVN (Ultra 7-356H | RTX 5060 | 16GB | 512 GB | 15.3 inch),https://xgear.net/products/laptop-gaming-lenovo-loq-15iph11-83sl000lvn
Laptop Gaming Lenovo LOQ 15IRH8 82XV00QQVN,https://xgear.net/products/laptop-gaming-lenovo-loq-15irh8-82xv00qqvn
Laptop Gaming Lenovo LOQ 15IRX10 83JE00PEVN (Core i7-13650HX | RTX 5050 | 16GB | 512GB | 15.6 inch),https://xgear.net/products/laptop-gaming-lenovo-loq-15irx10-83je00pevn
Laptop Gaming Lenovo LOQ 15IRX10 83JE01AGVN (Core i7-13645HX | RTX 5050 | 16GB | 512GB | 15.6 inch),https://xgear.net/products/laptop-gaming-lenovo-loq-15irx10-83je01agvn
Laptop Gaming Lenovo LOQ 15IRX9 83DV003CVN (Core i5 | RTX 3050 |16GB | 512GB | 100% sRGB),https://xgear.net/products/laptop-gaming-lenovo-loq-15irx9-83dv003cvn
Laptop Gaming Lenovo LOQ 15IRX9 83DV012LVN,https://xgear.net/products/laptop-gaming-lenovo-loq-15irx9-83dv012lvn
Laptop Gaming Lenovo LOQ 15IRX9 83DV013PVN (i5-13450HX | RTX 3050 | 12GB | 512GB | 100% sRGB),https://xgear.net/products/laptop-gaming-lenovo-loq-15irx9-83dv013pvn
Laptop Gaming Lenovo LOQ 15IRX9 83DV01ALVN (Core i7-13650HX | RTX 4050 | 16GB | 512GB | 100% sRGB),https://xgear.net/products/laptop-gaming-lenovo-loq-15irx9-83dv01alvn
Laptop Gaming Lenovo LOQ 15IRX9 83DV01ANVN (i5-13450HX | RTX 3050 | 16GB | 1TB | 100% sRGB),https://xgear.net/products/laptop-gaming-lenovo-loq-15irx9-83dv01anvn
Laptop Gaming Lenovo LOQ 15IRX9 83DV01H2VN (Core i7-13650HX | RTX 4050 | 16GB | 512GB | 100% sRGB),https://xgear.net/products/laptop-gaming-lenovo-loq-15irx9-83dv01h2vn
Laptop Gaming Lenovo LOQ 15IRX9 83DV01H3VN (Core i7-13645HX | RTX 4050 | 16GB | 512GB | 100% sRGB),https://xgear.net/products/laptop-gaming-lenovo-loq-15irx9-83dv01h3vn
Laptop Gaming Lenovo LOQ Essential 15ARP10E 83S0006QVN (Ryzen 7 | RTX 3050 | 16GB | 512GB | 144Hz),https://xgear.net/products/laptop-gaming-lenovo-loq-essential-15arp10-83s0006qvn
Laptop Lenovo LOQ 15ARP10E 83S0004FVN ( Ryzen 7 7735HS | RTX 4050 | 16GB | 512GB | 100% sRGB),https://xgear.net/products/laptop-gaming-lenovo-loq-essential-15arp10e-83s0004fvn
Laptop Gaming Lenovo LOQ Essential 15ARP10E 83S0006RVN,https://xgear.net/products/laptop-gaming-lenovo-loq-essential-15arp10e-83s0006rvn
Laptop Gaming Lenovo LOQ Essential 15ARP10E 83S0007AVN,https://xgear.net/products/laptop-gaming-lenovo-loq-essential-15arp10e-83s0007avn
Laptop Gaming Lenovo LOQ Essential 15ARP10E 83S000CNVN ( Ryzen 7 - 170 | RTX 3050 | 16GB | 512GB | 100% sRGB),https://xgear.net/products/laptop-gaming-lenovo-loq-essential-15arp10e-83s000cnvn
Laptop Gaming Lenovo LOQ Essential 15ARP10E 83S000DCVN ( Ryzen 7 - 170 | RTX 3050 | 16GB | 512GB | 100% sRGB),https://xgear.net/products/laptop-gaming-lenovo-loq-essential-15arp10e-83s000dcvn-ryzen-7-170-rtx-3050-16gb-512gb-100-srgb
Laptop Gaming Lenovo LOQ Essential 15ARP10E 83S000DDVN ( Ryzen 7 - 170 | RTX 4050 | 16GB | 512GB | 100% sRGB),https://xgear.net/products/laptop-gaming-lenovo-loq-essential-15arp10e-83s000ddvn
Laptop Gaming Lenovo LOQ Essential 15ARP10E 83S000DEVN ( Ryzen 7 - 170 | RTX 3050 | 16GB | 512GB | 100% sRGB),https://xgear.net/products/laptop-gaming-lenovo-loq-essential-15arp10e-83s000devn-ryzen-7-170-rtx-3050-16gb-512gb-100-srgb
